state,county,population,date,type,value,lat,long
MI,Barry,61157,2020-03-22,deaths,0,42.59513984,-85.30834519
MI,Wexford,33466,2020-03-22,cases,1,44.33853602,-85.57712739
MI,Wexford,33466,2020-03-22,deaths,0,44.33853602,-85.57712739
MI,Clare,30757,2020-03-22,cases,1,43.98794227,-84.8481986
MI,Clare,30757,2020-03-22,deaths,0,43.98794227,-84.8481986
MI,Allegan,117327,2020-03-22,cases,1,42.59147037,-85.89102866
MI,Allegan,117327,2020-03-22,deaths,0,42.59147037,-85.89102866
MI,Tuscola,52516,2020-03-22,cases,1,43.46606813,-83.41897025
MI,Tuscola,52516,2020-03-22,deaths,0,43.46606813,-83.41897025
MI,Gladwin,25337,2020-03-22,cases,1,43.98901072,-84.38774817
MI,Gladwin,25337,2020-03-22,deaths,0,43.98901072,-84.38774817
MI,Emmet,33308,2020-03-22,cases,1,45.52625509,-84.89083249
MI,Emmet,33308,2020-03-22,deaths,0,45.52625509,-84.89083249
MI,Grand Traverse,92573,2020-03-22,cases,1,44.69565625,-85.55585247
MI,Grand Traverse,92573,2020-03-22,deaths,0,44.69565625,-85.55585247
MI,Roscommon,23884,2020-03-22,cases,1,44.33473082,-84.61067651
MI,Roscommon,23884,2020-03-22,deaths,0,44.33473082,-84.61067651
FL,Miami-Dade,2761581,2020-03-22,cases,227,25.6112362,-80.55170587
FL,Miami-Dade,2761581,2020-03-22,deaths,0,25.6112362,-80.55170587
FL,Broward,1951260,2020-03-22,cases,217,26.15184651,-80.48725556
FL,Broward,1951260,2020-03-22,deaths,3,26.15184651,-80.48725556
FL,Palm Beach,1485941,2020-03-22,cases,72,26.64676272,-80.46536002
FL,Palm Beach,1485941,2020-03-22,deaths,0,26.64676272,-80.46536002
FL,Hillsborough,1436888,2020-03-22,cases,58,27.9276559,-82.32013172
FL,Hillsborough,1436888,2020-03-22,deaths,0,27.9276559,-82.32013172
FL,Duval,950181,2020-03-22,cases,39,30.33225875,-81.66976468
FL,Duval,950181,2020-03-22,deaths,1,30.33225875,-81.66976468
FL,Pinellas,975280,2020-03-22,cases,38,27.93130349,-82.72239666
FL,Pinellas,975280,2020-03-22,deaths,0,27.93130349,-82.72239666
FL,Alachua,269956,2020-03-22,cases,35,29.67866525,-82.35928158
FL,Alachua,269956,2020-03-22,deaths,0,29.67866525,-82.35928158
FL,Collier,378488,2020-03-22,cases,33,26.11091986,-81.34687065
FL,Collier,378488,2020-03-22,deaths,0,26.11091986,-81.34687065
FL,Orange,1380645,2020-03-22,cases,33,28.51367621,-81.31799498
FL,Orange,1380645,2020-03-22,deaths,2,28.51367621,-81.31799498
FL,Lee,754610,2020-03-22,cases,26,26.58410348,-81.88399313
FL,Lee,754610,2020-03-22,deaths,2,26.58410348,-81.88399313
FL,Osceola,367990,2020-03-22,cases,24,28.06312234,-81.14882926
FL,Osceola,367990,2020-03-22,deaths,0,28.06312234,-81.14882926
FL,Seminole,467832,2020-03-22,cases,19,28.7158582,-81.24060348
FL,Seminole,467832,2020-03-22,deaths,0,28.7158582,-81.24060348
FL,St. Johns,254261,2020-03-22,cases,16,29.90096506,-81.43589967
FL,St. Johns,254261,2020-03-22,deaths,0,29.90096506,-81.43589967
FL,Sarasota,426718,2020-03-22,cases,15,27.18546175,-82.33174248
FL,Sarasota,426718,2020-03-22,deaths,0,27.18546175,-82.33174248
FL,Okaloosa,207269,2020-03-22,cases,14,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-22,deaths,0,30.69143028,-86.59267105
FL,Volusia,547538,2020-03-22,cases,14,29.05858895,-81.18263252
FL,Volusia,547538,2020-03-22,deaths,0,29.05858895,-81.18263252
FL,Manatee,394855,2020-03-22,cases,13,27.47196942,-82.31831044
FL,Manatee,394855,2020-03-22,deaths,1,27.47196942,-82.31831044
FL,Pasco,539630,2020-03-22,cases,11,28.30810945,-82.40227529
FL,Pasco,539630,2020-03-22,deaths,1,28.30810945,-82.40227529
FL,Polk,708009,2020-03-22,cases,11,27.95027105,-81.69732947
FL,Polk,708009,2020-03-22,deaths,0,27.95027105,-81.69732947
FL,Citrus,147929,2020-03-22,cases,8,28.84804315,-82.47614748
FL,Citrus,147929,2020-03-22,deaths,0,28.84804315,-82.47614748
FL,Indian River,157413,2020-03-22,cases,8,27.69308961,-80.60556721
FL,Indian River,157413,2020-03-22,deaths,0,27.69308961,-80.60556721
FL,Clay,216072,2020-03-22,cases,7,29.98319144,-81.85609986
FL,Clay,216072,2020-03-22,deaths,1,29.98319144,-81.85609986
FL,Brevard,596849,2020-03-22,cases,7,28.29409504,-80.73091022
FL,Brevard,596849,2020-03-22,deaths,0,28.29409504,-80.73091022
FL,Lake,356495,2020-03-22,cases,6,28.76202069,-81.7125123
FL,Lake,356495,2020-03-22,deaths,0,28.76202069,-81.7125123
FL,Leon,292502,2020-03-22,cases,5,30.45955727,-84.27491114
FL,Leon,292502,2020-03-22,deaths,1,30.45955727,-84.27491114
FL,Sumter,128754,2020-03-22,cases,5,28.70181754,-82.0794267
FL,Sumter,128754,2020-03-22,deaths,0,28.70181754,-82.0794267
FL,Hernando,190865,2020-03-22,cases,5,28.55364461,-82.42700204
FL,Hernando,190865,2020-03-22,deaths,0,28.55364461,-82.42700204
FL,Santa Rosa,179349,2020-03-22,cases,4,30.6934145,-87.02458128
FL,Santa Rosa,179349,2020-03-22,deaths,1,30.6934145,-87.02458128
FL,Escambia,315534,2020-03-22,cases,4,30.67652764,-87.37284571
FL,Escambia,315534,2020-03-22,deaths,0,30.67652764,-87.37284571
FL,Walton,71375,2020-03-22,cases,4,30.64204028,-86.16935664
FL,Walton,71375,2020-03-22,deaths,0,30.64204028,-86.16935664
FL,Marion,359977,2020-03-22,cases,3,29.21227113,-82.05803627
FL,Marion,359977,2020-03-22,deaths,0,29.21227113,-82.05803627
FL,St. Lucie,321128,2020-03-22,cases,3,27.37763908,-80.47106649
FL,St. Lucie,321128,2020-03-22,deaths,0,27.37763908,-80.47106649
FL,Charlotte,184998,2020-03-22,cases,2,26.90131002,-81.92949121
FL,Charlotte,184998,2020-03-22,deaths,0,26.90131002,-81.92949121
FL,Martin,160912,2020-03-22,cases,2,27.0772071,-80.43109784
FL,Martin,160912,2020-03-22,deaths,0,27.0772071,-80.43109784
FL,Baker,28355,2020-03-22,cases,2,30.33060121,-82.28467476
FL,Baker,28355,2020-03-22,deaths,0,30.33060121,-82.28467476
FL,Putnam,74163,2020-03-22,cases,2,29.60779729,-81.74230285
FL,Putnam,74163,2020-03-22,deaths,0,29.60779729,-81.74230285
FL,Columbia,70503,2020-03-22,cases,2,30.22509788,-82.62160164
FL,Columbia,70503,2020-03-22,deaths,0,30.22509788,-82.62160164
FL,Gadsden,45894,2020-03-22,cases,1,30.57796289,-84.61915825
FL,Gadsden,45894,2020-03-22,deaths,0,30.57796289,-84.61915825
FL,Nassau,85832,2020-03-22,cases,1,30.61037141,-81.80297522
FL,Nassau,85832,2020-03-22,deaths,0,30.61037141,-81.80297522
FL,Jackson,48305,2020-03-22,cases,1,30.7954597,-85.21500423
FL,Jackson,48305,2020-03-22,deaths,0,30.7954597,-85.21500423
FL,Monroe,75027,2020-03-22,cases,1,25.20904673,-81.07812416
FL,Monroe,75027,2020-03-22,deaths,0,25.20904673,-81.07812416
FL,Bay,185287,2020-03-22,cases,1,30.26548745,-85.62122584
FL,Bay,185287,2020-03-22,deaths,0,30.26548745,-85.62122584
FL,Highlands,105424,2020-03-22,cases,1,27.34254618,-81.34071957
FL,Highlands,105424,2020-03-22,deaths,0,27.34254618,-81.34071957
FL,Unassigned,,2020-03-22,cases,1,0,0
FL,Unassigned,,2020-03-22,deaths,0,0,0
FL,Bradford,27732,2020-03-22,cases,1,29.95079741,-82.16611613
FL,Bradford,27732,2020-03-22,deaths,0,29.95079741,-82.16611613
FL,Desoto,,2020-03-22,cases,1,,
FL,Desoto,,2020-03-22,deaths,0,,
FL,Flagler,112067,2020-03-22,cases,1,29.45933576,-81.31508595
FL,Flagler,112067,2020-03-22,deaths,0,29.45933576,-81.31508595
LA,Orleans,,2020-03-22,cases,451,30.06971951,-89.92660315
LA,Orleans,,2020-03-22,deaths,15,30.06971951,-89.92660315
LA,Jefferson,,2020-03-22,cases,166,29.74075478,-90.11115756
LA,Jefferson,,2020-03-22,deaths,3,29.74075478,-90.11115756
LA,Unassigned,,2020-03-22,cases,50,0,0
LA,Unassigned,,2020-03-22,deaths,0,0,0
LA,St. Tammany,,2020-03-22,cases,22,30.40942847,-89.95642711
LA,St. Tammany,,2020-03-22,deaths,0,30.40942847,-89.95642711
LA,East Baton Rouge,,2020-03-22,cases,18,30.53842039,-91.09777565
LA,East Baton Rouge,,2020-03-22,deaths,0,30.53842039,-91.09777565
LA,Caddo,,2020-03-22,cases,15,32.57991587,-93.88375652
LA,Caddo,,2020-03-22,deaths,0,32.57991587,-93.88375652
LA,St. Bernard,,2020-03-22,cases,12,29.87761636,-89.51887093
LA,St. Bernard,,2020-03-22,deaths,0,29.87761636,-89.51887093
LA,Ascension,,2020-03-22,cases,12,30.20406249,-90.9132841
LA,Ascension,,2020-03-22,deaths,0,30.20406249,-90.9132841
LA,Lafourche,,2020-03-22,cases,11,29.52470226,-90.40976986
LA,Lafourche,,2020-03-22,deaths,0,29.52470226,-90.40976986
LA,Terrebonne,,2020-03-22,cases,11,29.37343766,-90.82626855
LA,Terrebonne,,2020-03-22,deaths,0,29.37343766,-90.82626855
LA,St. John the Baptist,,2020-03-22,cases,9,30.12597499,-90.4753503
LA,St. John the Baptist,,2020-03-22,deaths,0,30.12597499,-90.4753503
LA,St. Charles,,2020-03-22,cases,7,29.90709658,-90.35555967
LA,St. Charles,,2020-03-22,deaths,0,29.90709658,-90.35555967
LA,Lafayette,,2020-03-22,cases,6,30.2049055,-92.06959876
LA,Lafayette,,2020-03-22,deaths,0,30.2049055,-92.06959876
LA,Bossier,,2020-03-22,cases,5,32.67932307,-93.60460152
LA,Bossier,,2020-03-22,deaths,0,32.67932307,-93.60460152
LA,Plaquemines,,2020-03-22,cases,4,29.42245447,-89.60322085
LA,Plaquemines,,2020-03-22,deaths,0,29.42245447,-89.60322085
LA,Calcasieu,,2020-03-22,cases,4,30.22931235,-93.35400434
LA,Calcasieu,,2020-03-22,deaths,0,30.22931235,-93.35400434
LA,West Baton Rouge,,2020-03-22,cases,3,30.46058217,-91.30989571
LA,West Baton Rouge,,2020-03-22,deaths,0,30.46058217,-91.30989571
LA,St. Landry,,2020-03-22,cases,3,30.59724262,-92.00135806
LA,St. Landry,,2020-03-22,deaths,0,30.59724262,-92.00135806
LA,Tangipahoa,,2020-03-22,cases,3,30.62888673,-90.40664996
LA,Tangipahoa,,2020-03-22,deaths,0,30.62888673,-90.40664996
LA,Washington,,2020-03-22,cases,2,30.85288548,-90.03866652
LA,Washington,,2020-03-22,deaths,0,30.85288548,-90.03866652
LA,Iberia,,2020-03-22,cases,2,29.86803617,-91.75871777
LA,Iberia,,2020-03-22,deaths,0,29.86803617,-91.75871777
LA,Iberville,,2020-03-22,cases,2,30.25734305,-91.3499598
LA,Iberville,,2020-03-22,deaths,0,30.25734305,-91.3499598
LA,Livingston,,2020-03-22,cases,2,30.44143993,-90.73061664
LA,Livingston,,2020-03-22,deaths,0,30.44143993,-90.73061664
LA,Rapides,,2020-03-22,cases,2,31.19778499,-92.52997303
LA,Rapides,,2020-03-22,deaths,0,31.19778499,-92.52997303
LA,De Soto,,2020-03-22,cases,2,32.05457447,-93.74130302
LA,De Soto,,2020-03-22,deaths,0,32.05457447,-93.74130302
LA,Evangeline,,2020-03-22,cases,2,30.72985248,-92.39915924
LA,Evangeline,,2020-03-22,deaths,0,30.72985248,-92.39915924
LA,Ouachita,,2020-03-22,cases,2,32.47645559,-92.15704172
LA,Ouachita,,2020-03-22,deaths,0,32.47645559,-92.15704172
LA,St. James,,2020-03-22,cases,1,30.02531716,-90.80212061
LA,St. James,,2020-03-22,deaths,1,30.02531716,-90.80212061
LA,Assumption,,2020-03-22,cases,1,29.89946234,-91.06461642
LA,Assumption,,2020-03-22,deaths,0,29.89946234,-91.06461642
LA,Webster,,2020-03-22,cases,1,32.70847669,-93.33121835
LA,Webster,,2020-03-22,deaths,0,32.70847669,-93.33121835
LA,Catahoula,,2020-03-22,cases,1,31.66778967,-91.84526385
LA,Catahoula,,2020-03-22,deaths,1,31.66778967,-91.84526385
LA,Avoyelles,,2020-03-22,cases,1,31.07796211,-92.00079449
LA,Avoyelles,,2020-03-22,deaths,0,31.07796211,-92.00079449
LA,Beauregard,,2020-03-22,cases,1,30.64836518,-93.34173616
LA,Beauregard,,2020-03-22,deaths,0,30.64836518,-93.34173616
LA,Bienville,,2020-03-22,cases,1,32.34569994,-93.05398492
LA,Bienville,,2020-03-22,deaths,0,32.34569994,-93.05398492
LA,Claiborne,,2020-03-22,cases,1,32.82308512,-92.99526883
LA,Claiborne,,2020-03-22,deaths,0,32.82308512,-92.99526883
LA,St. Mary,,2020-03-22,cases,1,29.69262097,-91.44702164
LA,St. Mary,,2020-03-22,deaths,0,29.69262097,-91.44702164
LA,Acadia,,2020-03-22,cases,0,30.2950649,-92.41419698
LA,Acadia,,2020-03-22,deaths,0,30.2950649,-92.41419698
MA,Middlesex,1614714,2020-03-22,cases,199,42.48607732,-71.39049229
MA,Middlesex,1614714,2020-03-22,deaths,1,42.48607732,-71.39049229
MA,Suffolk,807252,2020-03-22,cases,126,42.3279514,-71.07850442
MA,Suffolk,807252,2020-03-22,deaths,1,42.3279514,-71.07850442
MA,Norfolk,705388,2020-03-22,cases,75,42.16073095,-71.20530408
MA,Norfolk,705388,2020-03-22,deaths,0,42.16073095,-71.20530408
MA,Essex,790638,2020-03-22,cases,60,42.6687626,-70.94687179
MA,Essex,790638,2020-03-22,deaths,0,42.6687626,-70.94687179
MA,Worcester,830839,2020-03-22,cases,37,42.35026951,-71.90493363
MA,Worcester,830839,2020-03-22,deaths,0,42.35026951,-71.90493363
MA,Plymouth,518132,2020-03-22,cases,25,41.94070556,-70.80802823
MA,Plymouth,518132,2020-03-22,deaths,0,41.94070556,-70.80802823
MA,Barnstable,213413,2020-03-22,cases,24,41.72980578,-70.28854339
MA,Barnstable,213413,2020-03-22,deaths,0,41.72980578,-70.28854339
MA,Bristol,564022,2020-03-22,cases,24,41.79228404,-71.10872211
MA,Bristol,564022,2020-03-22,deaths,0,41.79228404,-71.10872211
MA,Unassigned,,2020-03-22,cases,24,0,0
MA,Unassigned,,2020-03-22,deaths,3,0,0
MA,Berkshire,126348,2020-03-22,cases,23,42.37428441,-73.20524838
MA,Berkshire,126348,2020-03-22,deaths,0,42.37428441,-73.20524838
MA,Hampden,470406,2020-03-22,cases,12,42.13440424,-72.63235561
MA,Hampden,470406,2020-03-22,deaths,0,42.13440424,-72.63235561
MA,Franklin,70963,2020-03-22,cases,6,42.58119713,-72.58602547
MA,Franklin,70963,2020-03-22,deaths,0,42.58119713,-72.58602547
MA,Brockton,,2020-03-22,cases,6,,
MA,Brockton,,2020-03-22,deaths,0,,
MA,Hampshire,161355,2020-03-22,cases,4,42.33997957,-72.65898478
MA,Hampshire,161355,2020-03-22,deaths,0,42.33997957,-72.65898478
MA,Dukes and Nantucket,,2020-03-22,cases,1,,
MA,Dukes and Nantucket,,2020-03-22,deaths,0,,
TX,Dallas,2637772,2020-03-22,cases,131,32.76670599,-96.7779605
TX,Dallas,2637772,2020-03-22,deaths,2,32.76670599,-96.7779605
TX,Harris,4698619,2020-03-22,cases,74,29.85864939,-95.39339521
TX,Harris,4698619,2020-03-22,deaths,1,29.85864939,-95.39339521
TX,Travis,1248743,2020-03-22,cases,62,30.33432034,-97.7853562
TX,Travis,1248743,2020-03-22,deaths,0,30.33432034,-97.7853562
TX,Tarrant,2084931,2020-03-22,cases,47,32.77143818,-97.29101614
TX,Tarrant,2084931,2020-03-22,deaths,1,32.77143818,-97.29101614
TX,Bexar,1986049,2020-03-22,cases,46,29.44928723,-98.52019748
TX,Bexar,1986049,2020-03-22,deaths,1,29.44928723,-98.52019748
TX,Collin,1005146,2020-03-22,cases,38,33.18820114,-96.57264368
TX,Collin,1005146,2020-03-22,deaths,1,33.18820114,-96.57264368
TX,Denton,859064,2020-03-22,cases,30,33.20521901,-97.11691153
TX,Denton,859064,2020-03-22,deaths,0,33.20521901,-97.11691153
TX,Fort Bend,787858,2020-03-22,cases,29,29.52704478,-95.77219463
TX,Fort Bend,787858,2020-03-22,deaths,0,29.52704478,-95.77219463
TX,McLennan,254607,2020-03-22,cases,16,31.55255453,-97.20217694
TX,McLennan,254607,2020-03-22,deaths,0,31.55255453,-97.20217694
TX,Brazoria,370200,2020-03-22,cases,14,29.18757369,-95.44563172
TX,Brazoria,370200,2020-03-22,deaths,0,29.18757369,-95.44563172
TX,Montgomery,590925,2020-03-22,cases,13,30.30079133,-95.50572772
TX,Montgomery,590925,2020-03-22,deaths,0,30.30079133,-95.50572772
TX,Brazos,226758,2020-03-22,cases,12,30.6636448,-96.30205577
TX,Brazos,226758,2020-03-22,deaths,0,30.6636448,-96.30205577
TX,Galveston,337890,2020-03-22,cases,11,29.40167322,-94.90469073
TX,Galveston,337890,2020-03-22,deaths,0,29.40167322,-94.90469073
TX,Smith,230221,2020-03-22,cases,10,32.37474036,-95.2717568
TX,Smith,230221,2020-03-22,deaths,0,32.37474036,-95.2717568
TX,Bell,355642,2020-03-22,cases,10,31.03736027,-97.4785025
TX,Bell,355642,2020-03-22,deaths,0,31.03736027,-97.4785025
TX,Lubbock,307412,2020-03-22,cases,9,33.61008596,-101.8204789
TX,Lubbock,307412,2020-03-22,deaths,0,33.61008596,-101.8204789
TX,Williamson,566719,2020-03-22,cases,9,30.64655664,-97.6004854
TX,Williamson,566719,2020-03-22,deaths,0,30.64655664,-97.6004854
TX,El Paso,840758,2020-03-22,cases,7,31.76980765,-106.2363275
TX,El Paso,840758,2020-03-22,deaths,0,31.76980765,-106.2363275
TX,Hays,222631,2020-03-22,cases,7,30.05669873,-98.02944344
TX,Hays,222631,2020-03-22,deaths,0,30.05669873,-98.02944344
TX,Cameron,423908,2020-03-22,cases,6,26.14524221,-97.48140372
TX,Cameron,423908,2020-03-22,deaths,0,26.14524221,-97.48140372
TX,Webb,275910,2020-03-22,cases,4,27.7610369,-99.33237355
TX,Webb,275910,2020-03-22,deaths,0,27.7610369,-99.33237355
TX,Wichita,132064,2020-03-22,cases,4,33.98842886,-98.7041034
TX,Wichita,132064,2020-03-22,deaths,0,33.98842886,-98.7041034
TX,Matagorda,36552,2020-03-22,cases,3,28.81955746,-96.01230294
TX,Matagorda,36552,2020-03-22,deaths,1,28.81955746,-96.01230294
TX,Ellis,179436,2020-03-22,cases,3,32.34894117,-96.79371841
TX,Ellis,179436,2020-03-22,deaths,0,32.34894117,-96.79371841
TX,Jefferson,255001,2020-03-22,cases,3,29.8832777,-94.16434171
TX,Jefferson,255001,2020-03-22,deaths,0,29.8832777,-94.16434171
TX,Hockley,22980,2020-03-22,cases,3,33.60771256,-102.3431676
TX,Hockley,22980,2020-03-22,deaths,0,33.60771256,-102.3431676
TX,Johnson,171361,2020-03-22,cases,2,32.37877812,-97.36615819
TX,Johnson,171361,2020-03-22,deaths,0,32.37877812,-97.36615819
TX,Comal,148373,2020-03-22,cases,2,29.80811278,-98.27647225
TX,Comal,148373,2020-03-22,deaths,0,29.80811278,-98.27647225
TX,Grimes,28360,2020-03-22,cases,2,30.54579585,-95.98902499
TX,Grimes,28360,2020-03-22,deaths,0,30.54579585,-95.98902499
TX,Brown,37924,2020-03-22,cases,2,31.77430356,-98.99907113
TX,Brown,37924,2020-03-22,deaths,0,31.77430356,-98.99907113
TX,Randall,136271,2020-03-22,cases,2,34.96585996,-101.8971322
TX,Randall,136271,2020-03-22,deaths,0,34.96585996,-101.8971322
TX,Castro,7665,2020-03-22,cases,2,34.53016752,-102.2617243
TX,Castro,7665,2020-03-22,deaths,0,34.53016752,-102.2617243
TX,Hardin,57207,2020-03-22,cases,2,30.33364686,-94.38931817
TX,Hardin,57207,2020-03-22,deaths,0,30.33364686,-94.38931817
TX,Hidalgo,865939,2020-03-22,cases,2,26.39418217,-98.18299696
TX,Hidalgo,865939,2020-03-22,deaths,0,26.39418217,-98.18299696
TX,Atascosa,50310,2020-03-22,cases,2,28.89333001,-98.52730485
TX,Atascosa,50310,2020-03-22,deaths,0,28.89333001,-98.52730485
TX,Gregg,123707,2020-03-22,cases,1,32.47940482,-94.81591935
TX,Gregg,123707,2020-03-22,deaths,0,32.47940482,-94.81591935
TX,Lavaca,20110,2020-03-22,cases,1,29.38508402,-96.93186692
TX,Lavaca,20110,2020-03-22,deaths,0,29.38508402,-96.93186692
TX,Bowie,94324,2020-03-22,cases,1,33.44626922,-94.41834132
TX,Bowie,94324,2020-03-22,deaths,0,33.44626922,-94.41834132
TX,Rusk,54450,2020-03-22,cases,1,32.10773545,-94.76176432
TX,Rusk,54450,2020-03-22,deaths,0,32.10773545,-94.76176432
TX,Fannin,35286,2020-03-22,cases,1,33.59564294,-96.10751083
TX,Fannin,35286,2020-03-22,deaths,0,33.59564294,-96.10751083
TX,DeWitt,20187,2020-03-22,cases,1,29.08101855,-97.3568117
TX,DeWitt,20187,2020-03-22,deaths,0,29.08101855,-97.3568117
TX,Van Zandt,56019,2020-03-22,cases,1,32.56483801,-95.83766469
TX,Van Zandt,56019,2020-03-22,deaths,0,32.56483801,-95.83766469
TX,Crane,4794,2020-03-22,cases,1,31.43052248,-102.5143314
TX,Crane,4794,2020-03-22,deaths,0,31.43052248,-102.5143314
TX,Lamar,49728,2020-03-22,cases,1,33.66981763,-95.57404777
TX,Lamar,49728,2020-03-22,deaths,0,33.66981763,-95.57404777
TX,Midland,172578,2020-03-22,cases,1,31.86904128,-102.0315682
TX,Midland,172578,2020-03-22,deaths,0,31.86904128,-102.0315682
TX,Oldham,2131,2020-03-22,cases,1,35.40425596,-102.6027606
TX,Oldham,2131,2020-03-22,deaths,0,35.40425596,-102.6027606
TX,Milam,25131,2020-03-22,cases,1,30.7858183,-96.97718698
TX,Milam,25131,2020-03-22,deaths,0,30.7858183,-96.97718698
TX,Kendall,45641,2020-03-22,cases,1,29.94414155,-98.7113588
TX,Kendall,45641,2020-03-22,deaths,0,29.94414155,-98.7113588
TX,Guadalupe,163694,2020-03-22,cases,1,29.58165339,-97.94786822
TX,Guadalupe,163694,2020-03-22,deaths,0,29.58165339,-97.94786822
TX,Fayette,25349,2020-03-22,cases,1,29.87788372,-96.92076062
TX,Fayette,25349,2020-03-22,deaths,0,29.87788372,-96.92076062
TX,Medina,50921,2020-03-22,cases,1,29.3557301,-99.11030298
TX,Medina,50921,2020-03-22,deaths,0,29.3557301,-99.11030298
TX,Wharton,41619,2020-03-22,cases,1,29.27765923,-96.22319248
TX,Wharton,41619,2020-03-22,deaths,0,29.27765923,-96.22319248
TX,Nueces,362265,2020-03-22,cases,1,27.736286,-97.5433285
TX,Nueces,362265,2020-03-22,deaths,0,27.736286,-97.5433285
TX,Upshur,41260,2020-03-22,cases,1,32.73706798,-94.93999853
TX,Upshur,41260,2020-03-22,deaths,0,32.73706798,-94.93999853
TX,Deaf Smith,18760,2020-03-22,cases,1,34.96522957,-102.6054267
TX,Deaf Smith,18760,2020-03-22,deaths,0,34.96522957,-102.6054267
TX,Chambers,42454,2020-03-22,cases,1,29.70972016,-94.67154501
TX,Chambers,42454,2020-03-22,deaths,0,29.70972016,-94.67154501
TX,Liberty,86323,2020-03-22,cases,1,30.15152688,-94.81205615
TX,Liberty,86323,2020-03-22,deaths,0,30.15152688,-94.81205615
TX,Burnet,47542,2020-03-22,cases,1,30.78801353,-98.181887
TX,Burnet,47542,2020-03-22,deaths,0,30.78801353,-98.181887
TX,Walker,72480,2020-03-22,cases,1,30.73872995,-95.57440968
TX,Walker,72480,2020-03-22,deaths,0,30.73872995,-95.57440968
GA,Fulton,1050114,2020-03-22,cases,111,33.79216944,-84.46319413
GA,Fulton,1050114,2020-03-22,deaths,2,33.79216944,-84.46319413
GA,Cobb,756865,2020-03-22,cases,67,33.94243204,-84.5761255
GA,Cobb,756865,2020-03-22,deaths,2,33.94243204,-84.5761255
GA,Bartow,106408,2020-03-22,cases,56,34.23732119,-84.83887523
GA,Bartow,106408,2020-03-22,deaths,1,34.23732119,-84.83887523
GA,DeKalb,756558,2020-03-22,cases,53,33.76944049,-84.22396017
GA,DeKalb,756558,2020-03-22,deaths,0,33.76944049,-84.22396017
GA,Dougherty,91243,2020-03-22,cases,52,31.53328528,-84.21722377
GA,Dougherty,91243,2020-03-22,deaths,6,31.53328528,-84.21722377
GA,Unassigned,,2020-03-22,cases,36,0,0
GA,Unassigned,,2020-03-22,deaths,10,0,0
GA,Gwinnett,927781,2020-03-22,cases,27,33.96044201,-84.02137802
GA,Gwinnett,927781,2020-03-22,deaths,1,33.96044201,-84.02137802
GA,Cherokee,254149,2020-03-22,cases,18,34.24393976,-84.47431861
GA,Cherokee,254149,2020-03-22,deaths,0,34.24393976,-84.47431861
GA,Lee,29764,2020-03-22,cases,16,31.7793306,-84.14324253
GA,Lee,29764,2020-03-22,deaths,0,31.7793306,-84.14324253
GA,Carroll,118121,2020-03-22,cases,16,33.58138199,-85.07976677
GA,Carroll,118121,2020-03-22,deaths,0,33.58138199,-85.07976677
GA,Clayton,289615,2020-03-22,cases,13,33.54187245,-84.35594188
GA,Clayton,289615,2020-03-22,deaths,0,33.54187245,-84.35594188
GA,Richmond,201554,2020-03-22,cases,10,33.35777107,-82.07026432
